id_institucion,cue,nombre,establecimiento_cabecera,id_edificio,nivel_educativo,categoria,ambito
941,700113700,J.I.N.Z. Nº 52  ESC ALAS ARGENTINAS SEDE,ALAS ARGENTINAS,334,INICIAL,PRIMERA,PUBLICO
942,700064300,DR. PABLO ANTONIO RAMELLA,DR. PABLO A. RAMELLA,335,PRIMARIO,PRIMERA,PUBLICO
943,700106600,ESCUELA SECUNDARIA DR. PABLO RAMELLA,DR. PABLO A. RAMELLA,335,SECUNDARIO,TERCERA,PUBLICO
944,700113703,J.I.N.Z. Nº 52  ESC DR. PABLO A. RAMELLA ANEXO,DR. PABLO A. RAMELLA,335,INICIAL,PRIMERA,PUBLICO
945,700006300,CARLOS MARIA DE ALVEAR T.T.,CARLOS MARIA DE ALVEAR,336,PRIMARIO,PRIMERA,PUBLICO
946,700024900,CARLOS MARIA DE ALVEAR T.M.,CARLOS MARIA DE ALVEAR,336,PRIMARIO,PRIMERA,PUBLICO
947,700064100,NOCTURNA DR. CARLOS MARIA BIEDMA,CARLOS MARIA DE ALVEAR,336,UEPA,TERCERA,PUBLICO
948,700007300,PASO DE LOS ANDES,ALBERGUE PASO DE LOS ANDES,337,ALBERGUE,TERCERA,PUBLICO
949,700008000,PRESIDENTE MITRE,PRESIDENTE MITRE,338,PRIMARIO,SEGUNDA,PUBLICO
950,700102600,J.I.N.Z. Nº 8 ESC PRESIDENTE MITRE SEDE,PRESIDENTE MITRE,338,INICIAL,SEGUNDA,PUBLICO
951,700008001, ANEXO CACIQUE PISMANTA,ANEXO CACIQUE PISMANTA,339,PRIMARIO,SEGUNDA,PUBLICO
952,700102601,J.I.N.Z. Nº 8 ESC CACIQUE PISMANTA ANEXO,ANEXO CACIQUE PISMANTA,339,INICIAL,SEGUNDA,PUBLICO
953,700010100,E.N.I. Nº  3 JULIETA SARMIENTO,E.N.I. Nº  3 JULIETA SARMIENTO,340,INICIAL,PRIMERA,PUBLICO
954,700012400,NOCTURNA ROQUE SAENZ PENA,ROQUE SAENZ PENA,341,UEPA,TERCERA,PUBLICO
955,700012500,ESCUELA ROQUE SAENZ PENA,ROQUE SAENZ PENA,341,PRIMARIO,PRIMERA,PUBLICO
956,700068000,ESCUELA TEC. CAP. LAB. EJERCITO ARGENTINO,ROQUE SAENZ PENA,341,TEC. CAP. LABORAL,SEGUNDA,PUBLICO
957,700103300,J.I.N.Z. Nº 37 ESC ROQUE SAENZ PENA SEDE,ROQUE SAENZ PENA,341,INICIAL,TERCERA,PUBLICO
958,700015700,GOBERNADOR FEDERICO CANTONI,GOBERNADOR FEDERICO CANTONI,342,PRIMARIO,PRIMERA,PUBLICO
959,700016100,PRESIDENTE AVELLANEDA,GOBERNADOR FEDERICO CANTONI,342,PRIMARIO,PRIMERA,PUBLICO
960,700016400,NOCTURNA JUAN DE DIOS JOFRE,GOBERNADOR FEDERICO CANTONI,342,UEPA,TERCERA,PUBLICO
961,700068800,ESCUELA TEC. CAP. LAB. AGUSTIN DELGADO,GOBERNADOR FEDERICO CANTONI,342,TEC. CAP. LABORAL,SEGUNDA,PUBLICO
962,700090400,E.N.I. Nº 44 ESTRELLITA DE LOS COLORES,GOBERNADOR FEDERICO CANTONI,342,INICIAL,PRIMERA,PUBLICO
963,700107500,ESCUELA SECUNDARIA PRESIDENTE AVELLANEDA,GOBERNADOR FEDERICO CANTONI,342,SECUNDARIO,TERCERA,PUBLICO
964,700017900,COLEGIO SUPERIOR N° 1 FUERZA AEREA ARGENTINA,COLEGIO SUPERIOR Nº 1 FUERZA AEREA ARGENTINA,343,SECUNDARIO,PRIMERA,PUBLICO
964,700017900,COLEGIO SUPERIOR N° 1 FUERZA AEREA ARGENTINA,COLEGIO SUPERIOR Nº 1 FUERZA AEREA ARGENTINA,343,SUPERIOR,PRIMERA,PUBLICO
965,700020300,DRA. FRANCISCA RIOS DE PAEZ,DRA. FRANCISCA RIOS DE PAEZ,344,PRIMARIO,TERCERA,PUBLICO
966,700094100,J.I.N.Z. Nº 1 ESC DRA. FRANCISCA RIOS DE PAEZ ANEXO,DRA. FRANCISCA RIOS DE PAEZ,344,INICIAL,PRIMERA,PUBLICO
967,700109500,ESCUELA SECUNDARIA DRA. FRANCISCA RIOS DE PAEZ,DRA. FRANCISCA RIOS DE PAEZ,344,SECUNDARIO,TERCERA,PUBLICO
968,700022300,COLEGIO SECUNDARIO DE BARREAL,COLEGIO SECUNDARIO DE BARREAL,345,SECUNDARIO,SEGUNDA,PUBLICO
969,700023800,BERNARDO DE MONTEAGUDO,ERNESTO A. BAVIO,346,PRIMARIO,PRIMERA,PUBLICO
970,700030501,C.E.N.T. N° 18 ANEXO,ERNESTO A. BAVIO,346,SUPERIOR,CUARTA,PUBLICO
971,700059100,NOCTURNA ERNESTO A. BAVIO,ERNESTO A. BAVIO,346,UEPA,TERCERA,PUBLICO
972,700059200,ERNESTO A. BAVIO,ERNESTO A. BAVIO,346,PRIMARIO,PRIMERA,PUBLICO
973,700069200,ESCUELA TEC. CAP. LAB. LEOPOLDO LUGONES,ERNESTO A. BAVIO,346,TEC. CAP. LABORAL,PRIMERA,PUBLICO
974,700034100,JORGE WASHINGTON,JORGE WASHINGTON,347,PRIMARIO,PRIMERA,PUBLICO
975,700081200,ESCUELA SECUNDARIA JORGE WASHINGTON,JORGE WASHINGTON,347,SECUNDARIO,PRIMERA,PUBLICO
976,700103102,J.I.N.Z. Nº 29  ESC JORGE WASHINGTON ANEXO,JORGE WASHINGTON,347,INICIAL,PRIMERA,PUBLICO
977,700033500,E.N.I. Nº 9 SARA CHAMBERLAIN ECCLESTON,E.N.I. Nº 9 SARA CHAMBERLAIN ECCLESTON,348,INICIAL,PRIMERA,PUBLICO
978,700037000,JOSE MANUEL ESTRADA,ALBERGUE JOSE MANUEL ESTRADA,349,ALBERGUE,PRIMERA,PUBLICO
979,700074800,ESCUELA E.E.E. BILINGUE PARA SORDOS,ALBERGUE JOSE MANUEL ESTRADA,349,EDUCACION ESPECIAL,PRIMERA,PUBLICO
980,700113701,J.I.N.Z. Nº 52  ESC ALBERGUE JOSE MANUEL ESTRADA ANEXO,ALBERGUE JOSE MANUEL ESTRADA,349,INICIAL,PRIMERA,PUBLICO
981,700045000,PROVINCIA DEL CHUBUT,PROVINCIA DEL CHUBUT,350,PRIMARIO,SEGUNDA,PUBLICO
982,700094300,J.I.N.Z. Nº 3  ESC PROVINCIA DE CHUBUT SEDE,PROVINCIA DEL CHUBUT,350,INICIAL,PRIMERA,PUBLICO
983,700042100,E.N.I. Nº 4 MARTHA SALOTTI,ESCUELA NIVEL INICIAL N° 4 MARTHA ALCIRA SALOTTI,351,INICIAL,PRIMERA,PUBLICO
984,700051300,PRESBITERO PATRICIO LOPEZ DEL CAMPO,PRESBITERO P. LOPEZ DEL CAMPO,352,PRIMARIO,TERCERA,PUBLICO
985,700096202,J.I.N.Z. Nº 18 ESC ESTEBAN AGUSTIN GASCON ANEXO,ESTEBAN AGUSTIN GASCON,353,INICIAL,TERCERA,PUBLICO
986,700111100,C.E.N.S. NIQUIVIL,ESTEBAN AGUSTIN GASCON,353,CENS,TERCERA,PUBLICO
987,700051700,ESTEBAN AGUSTIN GASCON,ESTEBAN AGUSTIN GASCON,353,PRIMARIO,TERCERA,PUBLICO
988,700053100,DIOGENES PERRAMON MATRIZ,DIOGENES PERRAMON MATRIZ,354,PRIMARIO,PRIMERA,PUBLICO
989,700103400,J.I.N.Z. Nº 36 SEDE ESC DIOGENES PERRAMON SEDE,DIOGENES PERRAMON MATRIZ,354,INICIAL,PRIMERA,PUBLICO
990,700055700,SUBOFICIAL MAYOR SEGUNDO ANTENOR YUBEL,SUBOFICIAL MAYOR SEGUNDO ATENOR YUBEL,355,PRIMARIO,TERCERA,PUBLICO
991,700108302,J.I.N.Z. Nº 53  ESC SUBOFICIAL MAYOR SEGUNDO ATENOR YUBEL ANEXO,SUBOFICIAL MAYOR SEGUNDO ATENOR YUBEL,355,INICIAL,PRIMERA,PUBLICO
992,700056000,VIRGINIA MORENO DE PARKES,VIRGINIA MORENO DE PARKES,356,PRIMARIO,TERCERA,PUBLICO
993,700104403,J.I.N.Z. Nº 26  ESC VIRGINIA MORENO DE PARKES ANEXO,VIRGINIA MORENO DE PARKES,356,INICIAL,PRIMERA,PUBLICO
994,700060301,ESCUELA DOMICILIARIA Y HOSPITALARIA DR. GUILLERMO RAWSON - ANEXO DR. MARCIAL QUIROGA - DETERMINAR AREA,E.E.E. DR GUILLERMO RAWSON (ANEXO MARCIAL QUIROGA,357,EDUCACION HOSPITALARIA,PRIMERA,PUBLICO
995,700063100,REGIMIENTO DE PATRICIOS,REGIMIENTO DE PATRICIOS,358,PRIMARIO,PRIMERA,PUBLICO
996,700097403,J.I.N.Z. Nº 34 REGIMIENTO DE PATRICIOS  ANEXO,REGIMIENTO DE PATRICIOS,358,INICIAL,PRIMERA,PUBLICO
997,700106100,ESCUELA SECUNDARIA REGIMIENTO DE PATRICIOS,REGIMIENTO DE PATRICIOS,358,SECUNDARIO,TERCERA,PUBLICO
998,700064500,ESCUELA E.E.E. MULTIPLE DE ULLUM,ESCUELA E.E. MULTIPLE DE ULLUM,360,EDUCACION ESPECIAL,PRIMERA,PUBLICO
999,700065000,E.E.E. FELIPA ROJAS,E.E.E. FELIPA ROJAS (EX. MULTIPLE DE IGLESIA),361,EDUCACION ESPECIAL,PRIMERA,PUBLICO
1000,700065700,AUTONOMIA BARTOLOME DEL BONO,AUTONOMIA BARTOLOME DEL BONO,362,PRIMARIO,TERCERA,PUBLICO
1001,700103604,J.I.N.Z. Nº 4  ESC AUTONOMIA BARTOLOME DEL BONO ANEXO,AUTONOMIA BARTOLOME DEL BONO,362,INICIAL,PRIMERA,PUBLICO
1002,700104904,ESCUELA SECUNDARIA  BARTOLOME DEL BONO ANEXO AUTONOMIA BARTOLOME DEL BONO,AUTONOMIA BARTOLOME DEL BONO,362,SECUNDARIO,TERCERA,PUBLICO
1003,700025800,COLEGIO PROVINCIAL DE SANTA LUCIA PROFESORA OLGA AUBONE,COLEGIO PROVINCIAL DE SANTA LUCIA,363,SECUNDARIO,PRIMERA,PUBLICO
1004,700065200,E.E.E. Y FORMACION LABORAL ALFREDO FORTABAT,"E.E.E. Y FORMACION LABORAL ""ALFREDO FORTABAT""",364,EDUCACION ESPECIAL,PRIMERA,PUBLICO
1005,700104700,"ESCUELA DE EDUCACION INTEGRAL PARA ADOLESCENTES Y JOVENES CON DISCAPACIDAD ""PROF. IVONNE BARUD DE QUATTROPANI""","E.E.E. Y FORMACION LABORAL ""ALFREDO FORTABAT""",364,EDUCACION ESPECIAL,PRIMERA,PUBLICO
1006,700081900,PASO DE VALLE HERMOSO,PASO DE VALLE HERMOSO,365,PRIMARIO,TERCERA,PUBLICO
1007,700102202,J.I.N.Z. Nº 47 ESC PASO DE VALLE HERMOSO ANEXO,PASO DE VALLE HERMOSO,365,INICIAL,SEGUNDA,PUBLICO
1008,700082300,ESCUELA Bº FRANKLIN RAWSON,ESCUELA Bº FRANKLIN RAWSON,366,PRIMARIO,PRIMERA,PUBLICO
1009,700086400,E.N.I. Nº 23 PROF. MARGARITA FERRA DE BARTOL,ESCUELA Bº FRANKLIN RAWSON,366,INICIAL,SEGUNDA,PUBLICO
1010,700066602,ANEXO ESC. TEC. CAP. LAB. GREGORIA DE SAN MARTIN NOCTURNA,ANEXO ESC.TEC.CAP.LAB. GREGORIA M.DE SAN MARTIN (N,367,TEC. CAP. LABORAL,SEGUNDA,PUBLICO
1011,700069800,CENTRO DE FORMACION PROFESIONAL N°1 DE RAWSON,CENTRO DE FORMACION PROFESIONAL N°1 DE RAWSON,368,FOR. PROF. EDUC. NO FORMAL,PRIMERA,PUBLICO
1012,700069801,CTRO. FORMACION PROF. Nº1 RAWSON ANEXO CONCEPCION,CTRO. FORMACION PROF. Nº1 RAWSON ANEXO CONCEPCION,369,FOR. PROF. EDUC. NO FORMAL,TERCERA,PUBLICO
1013,700075000,E.P.E.T. N° 7 BARRIO ARAMBURU,E.P.E.T. Nº 7,370,TECNICO,SEGUNDA,PUBLICO
1014,700062600,ESCUELA TECNICA OBRERO ARGENTINO ETOA,ESC. TECNICA OBRERO ARGENTINO,371,TECNICO,PRIMERA,PUBLICO
1015,700031000,EGB 3 Y POLIMODAL GRAL. SAN MARTIN,COLEGIO DE EDUC.GRAL.BASICA 3 Y POLIMODAL GRAL. SA,372,SECUNDARIO,PRIMERA,PUBLICO
1016,700070200,MISION MONOTECNICA Y DE EXTENSION CULTURAL N° 59,MISION MONOTECNICA Y DE EXTENSION CULTURAL N° 59,373,MONOTECNICA,PRIMERA,PUBLICO
1017,700081600,TERESA DE ASENCIO (EX E.E.E. MuLTIPLE DE ANGACO),E.E.E. MULTIPLE DE ANGACO,374,EDUCACION ESPECIAL,TERCERA,PUBLICO
1018,700009101,ESCUELA AMeRICA SOFiA GIL DE CALVO ANEXO ( EX U.E.P.A. MOVIL N° 2),JOSE MARIA DE LOS RIOS,90,UEPA,TERCERA,PUBLICO
1019,700096302,J.I.N.Z. Nº 19 ESC PRESBITERO P. LOPEZ DEL CAMPO ANEXO,PRESBITERO P. LOPEZ DEL CAMPO,352,INICIAL,SEGUNDA,PUBLICO
1020,700066226,P ZONA NORTE UNIDAD EDUCATIVA N° 49,"E.E.E. Y FORMACION LABORAL ""ALFREDO FORTABAT""",364,,,
1021,700084100,PRESIDENTE NESTOR CARLOS KIRCHNER,PRESIDENTE NESTOR KIRCHNER,375,SECUNDARIO,SEGUNDA,PUBLICO
1022,700069600,MISION MONOTECNICA Y DE EXTENSION CULTURAL N° 44,ESCUELA MISION MONOTECNICA Nº 44,376,MONOTECNICA,CUARTA,PUBLICO
1023,700100200,ESCUELA SECUNDARIA JUAN MANTOVANI,"ESCUELA SECUNDARIA ""JUAN MANTOVANI""",377,SECUNDARIO,PRIMERA,PUBLICO
1024,700015602,EEE ANEXO JUANA GODOY DE BRANDES ,EEE ANEXO JUANA GODOY DE BRANDES ,378,EDUCACION ESPECIAL,PRIMERA,PUBLICO
1025,700087700,E.N.I. Nº 38 LA NUSTA,E.N.I. Nº 38 LA NUSTA,379,INICIAL,PRIMERA,PUBLICO
1026,700049400,ESCUELA SECUNDARIO CACIQUE ANGACO,COLEGIO SECUNDARIO CACIQUE ANGACO,380,SECUNDARIO,PRIMERA,PUBLICO
1027,700114600,INSTITUTO SUPERIOR DE FORMACION TECNICA DE ANGACO,COLEGIO SECUNDARIO CACIQUE ANGACO,380,SUPERIOR,CUARTA,PUBLICO
1028,700014700,MARY MANN,MARY MANN,381,PRIMARIO,TERCERA,PUBLICO
1029,700103802,J.I.N.Z. Nº 14 ESC MARY MANN ANEXO,MARY MANN,381,INICIAL,SEGUNDA,PUBLICO
1030,700103803,J.I.N.Z. Nº 14 ESC PROF VICTOR MERCANTE ANEXO,PROFESOR VICTOR MERCANTE,382,INICIAL,SEGUNDA,PUBLICO
1031,700015200,JOSE ALEJANDRO SEGOVIA - EMER,JOSE ALEJANDRO SEGOVIA  EMER,383,PRIMARIO,TERCERA,PUBLICO
1032,700102701,J.I.N.Z. Nº 13 ESC JOSE ALEJANDRO SEGOVIA ANEXO,JOSE ALEJANDRO SEGOVIA  EMER,383,INICIAL,SEGUNDA,PUBLICO
1033,700056900,ESCUELA E.E.E. MULTIPLE CALINGASTA,ESCUELA E.E.E. MULTIPLE CALINGASTA,384,EDUCACION ESPECIAL,PRIMERA,PUBLICO
1034,700032100,ESCUELA TECNICA GRAL. MANUEL SAVIO,ESC. TEC. GRAL. MANUEL SAVIO,385,TECNICO,TERCERA,PUBLICO
1035,700089900,ESCUELA Bº FRONDIZI,ESCUELA Bº FRONDIZI,386,PRIMARIO,SEGUNDA,PUBLICO
1036,700090000,E.N.I. Nº 47 SAN JOSE GABRIEL DEL ROSARIO BROCHERO,ESCUELA Bº FRONDIZI,386,INICIAL,PRIMERA,PUBLICO
1037,700091200,ESCUELA SECUNDARIA Bº FRONDIZI,ESCUELA Bº FRONDIZI,386,SECUNDARIO,TERCERA,PUBLICO
1038,700044100,PROFESORADO ENS. SUP. MONSENOR SILVINO MARTINEZ,CENTRO DE FORMACION DOCENTE,387,SUPERIOR,PRIMERA,PUBLICO
1039,700044200,INSTITUTO DE ENSENANZA SUP. DRA. CARMEN PENALOZA,CENTRO DE FORMACION DOCENTE,387,SUPERIOR,SEGUNDA,PUBLICO
1040,700068100,ESC. TEC. CAP. LAB. OBREROS DEL PORVENIR (BUSCAR EN LISTAS),ESC.TEC.CAP.LAB. OBREROS DEL PORVENIR,388,TEC. CAP. LABORAL,PRIMERA,PRIVADO
1041,700089000,EDUCACION PRIMARIA LOS MANANTIALES,EDUCACION PRIMARIA LOS MANANTIALES,389,PRIMARIO,TERCERA,PUBLICO
1042,700096800,C.E.N.S. CAUCETE,LOS MANTANTIALES,389,CENS,TERCERA,PUBLICO
1043,700021702,REPUBLICA ARGENTINA ANEXO CASAS VIEJAS,REPUBLICA ARGENTINA ANEXO CASAS VIEJAS,390,PRIMARIO,TERCERA,PUBLICO
1044,700111402,J.I.N.Z. Nº 54 REPUBLICA ARGENTINA CASAS VIEJAS ANEXO,REPUBLICA ARGENTINA ANEXO CASAS VIEJAS,390,INICIAL,SEGUNDA,PUBLICO
1045,700039900,ESCUELA DE COMERCIO ALFONSINA STORNI,ESCUELA DE COMERCIO ALFONSINA STORNI,391,SECUNDARIO,PRIMERA,PUBLICO
1046,700088400,E.N.I. Nº 29 PAPA FRANCISCO,ESCUELA DE NIVEL INICIAL N° 29,392,INICIAL,PRIMERA,PUBLICO
1047,700100900,ESCUELA SECUNDARIA PROFESORA ISABEL GIRONES,ESCUELA SECUNDARIA PROFESORA ISABEL GIRONES,393,SECUNDARIO,PRIMERA,PUBLICO
1048,700106200,ESCUELA SECUNDARIA GOBERNADOR FEDERICO CANTONI,ESCUELA SECUNDARIA GOBERNADOR FEDERICO CANTONI,342,SECUNDARIO,TERCERA,PUBLICO
1049,700107300,ESCUELA SECUNDARIA PROF. MARCELO YACANTE,ESCUELA SECUNDARIA PROF. MARCELO YACANTE,394,SECUNDARIO,TERCERA,PUBLICO
1050,700028100,ESCUELA SECUNDARIA LICENCIADO EDGARDO MENDOZA,BACHILLERATO JOSE MANUEL DE ESTRADA,395,SECUNDARIO,SEGUNDA,PUBLICO
1051,700059300,COLEGIO SECUNDARIO JORGE LUIS BORGUES,COLEGIO SECUNDARIO JORGE LUIS BORGES,396,SECUNDARIO,PRIMERA,PUBLICO
1052,700058900,ESCUELA DE EDUCACIoN ESPECIAL “MARTINA CHAPANAY”,EDUCACION ESPECIAL MARTINA CHAPANAY,397,EDUCACION ESPECIAL,PRIMERA,PUBLICO
1053,700066212,PROPAA ZONA NORTE UNIDAD EDUCATIVA N° 32 Y NEFROLOGIA HOSPITAL RAWSON,EEE MARTINA CHAMPANAY,397,,,
1054,700110400,ESCUELA SECUNDARIA PROVINCIA DE LA RIOJA,ESCUELA SECUNDARIA PROVINCIA DE LA RIOJA,398,SECUNDARIO,TERCERA,PUBLICO
1055,700101600,PIUQUENES,PIUQUENES  (EX E.N.I. Nº 60),399,INICIAL,TERCERA,PUBLICO
1056,700088500,E.N.I. Nº 40 “ADRIANA VEGA”,E.N.I. Nº 40 “ADRIANA VEGA”,400,INICIAL,PRIMERA,PUBLICO
1057,700059000,E.N.I. Nº 10 MARIA ELENA WALSH,ESC. DE NIVEL INICIAL N° 10,401,INICIAL,PRIMERA,PUBLICO
1058,700004000,COLEGIO SECUNDARIO DR. MANUEL ALVAR LOPEZ,COL. DR. MANUEL ALVAR LOPEZ,402,SECUNDARIO,PRIMERA,PUBLICO
1059,700084500,E.N.I. Nº 16 ROSARIO SARMIENTO,E.N.I. Nº 16 ROSARIO SARMIENTO,403,INICIAL,PRIMERA,PUBLICO
1060,700070101,ANEXO ESC. TEC. CAP. LAB. ACONCAGUA,ANTARTIDA ARGENTINA,115,TEC. CAP. LABORAL,TERCERA,PUBLICO
1061,700087100,E.N.I. Nº 32 CAMINO DEL INCA,PROVINCIA DE SANTA CRUZ,405,INICIAL,PRIMERA,PUBLICO
1062,700114300,RODEO,ALBERGUE RODEO,405,ALBERGUE,TERCERA,PUBLICO
1063,700070100,ESCUELA TEC. CAP. LAB. ACONCAGUA,ESC.TEC.CAP.LAB. ACONCAGUA,406,TEC. CAP. LABORAL,TERCERA,PUBLICO
1064,700051400,ESCUELA NORMAL SUPERIOR FRAY J. S. MARIA DE ORO,ESC. NORM. SUPERIOR FRAY J. S. MARIA DE ORO,407,INICIAL,PRIMERA,PUBLICO
1064,700051400,ESCUELA NORMAL SUPERIOR FRAY J. S. MARIA DE ORO,ESC. NORM. SUPERIOR FRAY J. S. MARIA DE ORO,407,PRIMARIO,PRIMERA,PUBLICO
1064,700051400,ESCUELA NORMAL SUPERIOR FRAY J. S. MARIA DE ORO,ESC. NORM. SUPERIOR FRAY J. S. MARIA DE ORO,407,SECUNDARIO,PRIMERA,PUBLICO
1064,700051400,ESCUELA NORMAL SUPERIOR FRAY J. S. MARIA DE ORO,ESC. NORM. SUPERIOR FRAY J. S. MARIA DE ORO,407,SUPERIOR,PRIMERA,PUBLICO
1065,700087600,E.N.I. Nº 37 DR. ANTONIO WASHINGTON CHAVEZ,E.N.I. Nº 37,408,INICIAL,PRIMERA,PUBLICO
1066,700021200,NOCTURNA RICARDO BALBIN,E.E.E. JUANA AZURDUY DE PADILLA,409,UEPA,TERCERA,PUBLICO
1067,700021500,ESCUELA E.E.E. JUANA AZURDUY DE PADILLA,E.E.E. JUANA AZURDUY DE PADILLA,409,EDUCACION ESPECIAL,PRIMERA,PUBLICO
1068,700020500,ESCUELA DE EDUCACION ESPECIAL INDIA MARIANA (EX E.E.E. MULTIPLE POCITO),E.E.E. MULTIPLE POCITO,410,EDUCACION ESPECIAL,PRIMERA,PUBLICO
1069,700032602,NOCTURNA ING. DOMINGO KRAUSE  5TO CARTEL ANEXO,GRAL. MARTIN MIGUEL DE GUEMES,172,UEPA,TERCERA,PUBLICO
1070,700032601,ANEXO NOCTURNA ING. DOMINGO KRAUSE,LAS HORNILLAS,172,UEPA,TERCERA,PUBLICO
1071,700066110,PROPAA ZONA SUR CAP N° 61,LAS HORNILLAS,412,,,
1072,700083500,LAS HORNILLAS,LAS HORNILLAS,412,PRIMARIO,PRIMERA,PUBLICO
1073,700103201,J.I.N.Z. Nº 30  ESC LAS HORNILLAS ANEXO,LAS HORNILLAS,412,INICIAL,PRIMERA,PUBLICO
1074,700083400,GOBERNADOR ELOY CAMUS,GOBERNADOR ELOY CAMUS,413,PRIMARIO,PRIMERA,PUBLICO
1075,700103200,J.I.N.Z. Nº 30 ESC GOBERNADOR ELOY CAMUS SEDE,GOBERNADOR ELOY CAMUS,413,INICIAL,PRIMERA,PUBLICO
1076,700105300,E.N.I. Nº 69 RINCONCITO DE LUZ,ESCUELA SECUNDARIA JOSE RUDECINDO ROJO,414,INICIAL,PRIMERA,PUBLICO
1077,700112800,ESCUELA SECUNDARIA JOSE RUDECINDO ROJO,ESCUELA SECUNDARIA JOSE RUDECINDO ROJO,414,SECUNDARIO,TERCERA,PUBLICO
1078,700086800,E.N.I. Nº 27 JULIO CORTAZAR,ESCUELA DE NIVEL INICIAL (E.N.I.) Nº 27,415,INICIAL,PRIMERA,PUBLICO
1079,700005300,COL. SEC. CAPITAN DE FRAGATA CARLOS MARIA MOYANO,COL. SEC. CAPITAN DE FRAGATA CARLOS MARIA MOYANO,416,SECUNDARIO,PRIMERA,PUBLICO
1080,700033300,ESCUELA E.E.E. DR. RAMON PENAFORT,E.E.E. DR. RAMON PENAFORT,417,EDUCACION ESPECIAL,PRIMERA,PUBLICO
1081,700066207,PROPAA ZONA NORTE UNIDAD EDUCATIVAA N° 13 CLINICA DE LA CUIDAD,EEE DR. RAMON PENAFORT,417,,,
1082,700097100,Bº EJERCITO DE LOS ANDES,Bº EJERCITO DE LOS ANDES,418,PRIMARIO,SEGUNDA,PUBLICO
1083,700099400,ESCUELA DE EDUCACION SECUNDARIA FRAY LUIS BELTRAN,Bº EJERCITO DE LOS ANDES,418,SECUNDARIO,TERCERA,PUBLICO
1084,700113602,J.I.N.Z. Nº 51 ESC Bº EJERCITO DE LOS ANDES ANEXO,Bº EJERCITO DE LOS ANDES,418,INICIAL,PRIMERA,PUBLICO
1085,700105900,E.N.I. Nº 68,BARRIO VALLE GRANDE TURNO MANANA,419,INICIAL,PRIMERA,PUBLICO
1086,700106300,BARRIO VALLE GRANDE TURNO MANANA,BARRIO VALLE GRANDE TURNO MANANA,419,PRIMARIO,SEGUNDA,PUBLICO
1087,700106400,BARRIO VALLE GRANDE TURNO TARDE,BARRIO VALLE GRANDE TURNO MANANA,419,PRIMARIO,PRIMERA,PUBLICO
1088,700106500,ESCUELA SECUNDARIA BARRIO VALLE GRANDE,BARRIO VALLE GRANDE TURNO MANANA,419,SECUNDARIO,SEGUNDA,PUBLICO
1089,700024600,COLEGIO SECUNDARIO ANTONIO DE LA TORRE,COLEGIO SECUNDARIO ANTORIO DE LA TORRE,420,SECUNDARIO,PRIMERA,PUBLICO
1090,700087900,E.N.I. Nº 39 HEBE SAN MARTIN DE DUPRAT,COLEGIO SECUNDARIO ANTORIO DE LA TORRE,420,INICIAL,PRIMERA,PUBLICO
1091,700089500,E.N.I. Nº 42 EL JARDIN DE FRANCESCO,E.N.I. Nº 42 EL JARDIN DE FRANCESCO,421,INICIAL,PRIMERA,PUBLICO
1092,700030400,COLEGIO SUPERIOR Nº 1 DE RAWSON  PROFESORA IOLE LEBE PALMOLELLI DE MASCOTTI,ESCUELA SUPERIOR Nº 1 DE RAWSON,422,SECUNDARIO,PRIMERA,PUBLICO
1092,700030400,COLEGIO SUPERIOR Nº 1 DE RAWSON  PROFESORA IOLE LEBE PALMOLELLI DE MASCOTTI,ESCUELA SUPERIOR Nº 1 DE RAWSON,422,SUPERIOR,PRIMERA,PUBLICO
1093,700001400,E.P.E.T. N° 6 LA BEBIDA,E.P.E.T. N° 6 LA BEBIDA,423,TECNICO,PRIMERA,PUBLICO
1094,700086700,E.N.I. Nº 30 ELSA BORNEMAN,E.N.I. Nº 30 ELSA BORNEMAN,424,INICIAL,PRIMERA,PUBLICO
1095,700080000,ESCUELA SECUNDARIA GRAL DE LA NACION ING. ENRIQUE MOSCONI,GRAL. DE LA NACION INGENIERO ENRIQUE MOSCONI,425,SECUNDARIO,PRIMERA,PUBLICO
1096,700088900,CRUCE DE LOS ANDES,ESCUELA CRUCE DE LOS ANDES,426,PRIMARIO,SEGUNDA,PUBLICO
1097,700099700,J.I.N.Z. Nº 44 ESC CRUCE DE LOS ANDES SEDE,ESCUELA CRUCE DE LOS ANDES,426,INICIAL,PRIMERA,PUBLICO
1098,700110000,ESCUELA SECUNDARIA CRUCE DE LOS ANDES,ESCUELA CRUCE DE LOS ANDES,426,SECUNDARIO,TERCERA,PUBLICO
1099,700012401,ANEXO ESCUELA NOCTURNA ROQUE SAENZ PENA,ESCUELA DE EDUCACION PRIMARIA B° NUEVO CUYO,427,UEPA,TERCERA,PUBLICO
1100,700090100,NUEVO CUYO TURNO MANANA,ESCUELA DE EDUCACION PRIMARIA B° NUEVO CUYO,427,PRIMARIO,PRIMERA,PUBLICO
1101,700090200,E.N.I. Nº 46 PROF. ANTONIA MONCHO DE TRINCADO,ESCUELA DE EDUCACION PRIMARIA B° NUEVO CUYO,427,INICIAL,PRIMERA,PUBLICO
1102,700091300,ESCUELA SECUNDARIA BARRIO NUEVO CUYO,ESCUELA DE EDUCACION PRIMARIA B° NUEVO CUYO,427,SECUNDARIO,PRIMERA,PUBLICO
